-1.2048718645e-07,-1.3556692124e-07,-9.596170969e-08,-1.0311766374e-07,-1.0868359368e-07,-1.0916706117e-07,-1.1473550643e-07,-1.2373561731e-07,-2.4190725867e-07,-2.5891358746e-07,-2.6972662681e-07,-2.6860075764e-07,-1.7773089667e-07,-1.2108039016e-07,-1.1647821907e-07,-1.1773187225e-07,-1.1654127974e-07,-1.1630270791e-07,-1.1409336054e-07,-1.1544891265e-07,-1.1970477942e-07,-1.5586071811e-07,-2.6627640182e-07,-2.6478434734e-07,-2.5605936571e-07,-2.4249820285e-07,-1.3258052434e-07,-1.1597661853e-07,-1.0776317794e-07,-9.8230735546e-08,-1.2849099562e-07,-1.1950989176e-07
-1.0232525227e-07,-1.0209409851e-07,-7.5112232878e-08,-7.5827500723e-08,-8.071653923e-08,-8.1013631359e-08,-8.2516969258e-08,-9.398225842e-08,-2.329123987e-07,-2.5261877568e-07,-2.554280627e-07,-2.4924290187e-07,-1.6035303929e-07,-8.5911757708e-08,-8.1792379092e-08,-8.3040504251e-08,-8.2545426494e-08,-8.2779230581e-08,-8.1857002954e-08,-8.2984406902e-08,-8.4805506617e-08,-1.3261552567e-07,-2.479790453e-07,-2.4867185289e-07,-2.3790437353e-07,-2.1893100666e-07,-1.0051929422e-07,-8.2959381587e-08,-7.7261297804e-08,-7.8397668801e-08,-9.5405191303e-08,-1.0394914796e-07
-7.9395661601e-08,-8.1220576931e-08,-6.4090244223e-08,-6.4536571642e-08,-6.5367302682e-08,-6.5617356881e-08,-6.7392718961e-08,-7.5182924775e-08,-1.5333245074e-07,-1.5978361034e-07,-1.6331422614e-07,-1.6113384049e-07,-1.2329120125e-07,-7.0154897003e-08,-6.7592281994e-08,-6.7550033123e-08,-6.7371594525e-08,-6.7726439568e-08,-6.6533850429e-08,-6.721554513e-08,-6.762888205e-08,-1.0616854951e-07,-1.6100483435e-07,-1.6122174884e-07,-1.5684854304e-07,-1.4780813729e-07,-8.0913260092e-08,-6.8406528442e-08,-6.5874090183e-08,-6.6911468366e-08,-7.6365516577e-08,-8.2879573426e-08
-8.2282390679e-08,-8.2225454889e-08,-6.6081938144e-08,-6.5968301044e-08,-6.6534212806e-08,-6.7402304182e-08,-6.9200389419e-08,-7.866242413e-08,-1.5096442496e-07,-1.5700511824e-07,-1.6301555661e-07,-1.6060604935e-07,-1.240072578e-07,-7.2840258269e-08,-7.0459613255e-08,-7.0140089292e-08,-7.0339609692e-08,-7.0145802056e-08,-6.9069706399e-08,-6.9839451555e-08,-7.1494731912e-08,-1.0936982164e-07,-1.6123348701e-07,-1.5901851214e-07,-1.5616039661e-07,-1.48529125e-07,-8.3428226105e-08,-7.0938824592e-08,-6.8040897361e-08,-6.8549141474e-08,-7.9306424539e-08,-8.4655695787e-08
-8.3835352882e-08,-8.4667583167e-08,-6.883936976e-08,-6.796772567e-08,-6.8435539902e-08,-7.0533154428e-08,-7.1355223952e-08,-8.242281524e-08,-1.552156732e-07,-1.6081880005e-07,-1.6621258681e-07,-1.630616282e-07,-1.2629516277e-07,-7.5321032966e-08,-7.2067756207e-08,-7.1775083654e-08,-7.2680997221e-08,-7.2230967874e-08,-7.2101272508e-08,-7.1383361444e-08,-7.3976309523e-08,-1.1193114346e-07,-1.6457089203e-07,-1.6445225981e-07,-1.6318939799e-07,-1.5300699374e-07,-8.6131116461e-08,-7.375654576e-08,-6.9831919802e-08,-7.0423403997e-08,-8.0302989147e-08,-8.7458687403e-08
-8.5606224332e-08,-8.3781898752e-08,-7.041230532e-08,-6.9590861074e-08,-7.0239160266e-08,-7.2379414462e-08,-7.3475845852e-08,-8.4380410215e-08,-1.584195104e-07,-1.6760436949e-07,-1.6812741421e-07,-1.6844624895e-07,-1.2905668711e-07,-7.6863429399e-08,-7.3922940658e-08,-7.3626388541e-08,-7.3930081612e-08,-7.4131165206e-08,-7.4116165649e-08,-7.4400269057e-08,-7.5646873654e-08,-1.1345831297e-07,-1.6873808306e-07,-1.693567242e-07,-1.6499681976e-07,-1.5482373783e-07,-8.7251578407e-08,-7.4973989683e-08,-7.2033515153e-08,-7.2733421064e-08,-8.1584410339e-08,-8.7498833068e-08
-8.6549448497e-08,-8.4316532423e-08,-7.2908278526e-08,-7.1497559873e-08,-7.2985130828e-08,-7.37589545e-08,-7.6157519402e-08,-8.4356727825e-08,-1.6092761257e-07,-1.6821138615e-07,-1.7102202321e-07,-1.7117105244e-07,-1.3142609134e-07,-7.6857929798e-08,-7.4531463667e-08,-7.5165672797e-08,-7.5542232025e-08,-7.506786659e-08,-7.492147347e-08,-7.5365932162e-08,-7.6183063413e-08,-1.1479583861e-07,-1.7185499246e-07,-1.7221644555e-07,-1.6756190746e-07,-1.5690395117e-07,-8.8306947532e-08,-7.5579620784e-08,-7.3203082707e-08,-7.5868399563e-08,-8.009487118e-08,-8.7541053517e-08
-1.335546358e-07,-1.2062962185e-07,-9.8234444579e-08,-9.574133486e-08,-9.5745747331e-08,-9.7191168891e-08,-1.0100033876e-07,-1.1623703955e-07,-2.9504491295e-07,-3.1701060266e-07,-3.1494309383e-07,-3.1006965173e-07,-2.0105359511e-07,-1.0358927227e-07,-1.0101682335e-07,-1.0081465263e-07,-1.0122842298e-07,-1.0159549646e-07,-1.0111666882e-07,-1.0157438624e-07,-1.0360333391e-07,-1.663602518e-07,-3.0116078165e-07,-3.0431479559e-07,-2.9714755101e-07,-2.8292222964e-07,-1.2085129697e-07,-1.0330106193e-07,-9.9255025532e-08,-1.0455751465e-07,-1.178514708e-07,-1.3393926679e-07
-1.5451691127e-07,-1.2413630657e-07,-1.1061484173e-07,-1.0639706716e-07,-1.0537586803e-07,-1.0596302502e-07,-1.0848236798e-07,-1.1933141764e-07,-5.3153524959e-07,-8.8402970277e-07,-9.0715468559e-07,-8.8276385668e-07,-2.1058401956e-07,-1.0955174901e-07,-1.0909905512e-07,-1.0957802488e-07,-1.1104066999e-07,-1.1129503719e-07,-1.1059262306e-07,-1.103313565e-07,-1.105698999e-07,-1.6233504141e-07,-7.2609270774e-07,-7.1425785109e-07,-6.8603605996e-07,-5.8993788343e-07,-1.2717664788e-07,-1.1459186311e-07,-1.1126523702e-07,-1.1899558672e-07,-1.3056597936e-07,-1.379823118e-07
-1.4952701122e-07,-1.1533126099e-07,-1.1594503491e-07,-1.1119274745e-07,-1.0951033858e-07,-1.1057414895e-07,-1.1200510386e-07,-1.2201448385e-07,-4.9308738426e-07,-8.9489293487e-07,-8.7218961653e-07,-8.9528367653e-07,-2.0019353997e-07,-1.1334507377e-07,-1.1324296167e-07,-1.1423247059e-07,-1.1497636621e-07,-1.1550562817e-07,-1.1490455165e-07,-1.1454807236e-07,-1.1381714415e-07,-1.6299114236e-07,-7.3824196534e-07,-7.263870998e-07,-7.0846374456e-07,-6.0910048205e-07,-1.3450426195e-07,-1.2233947189e-07,-1.1899770413e-07,-1.2701454466e-07,-1.3227010243e-07,-1.2905371705e-07
