1721295940.73,0,0,8.8755358618e-09
1721295940.83,0,1,-4.3644746484e-08
1721295940.93,0,2,-4.4338843708e-08
1721295941.01,0,3,-4.9081908315e-08
1721295941.11,0,4,-5.9319951617e-08
1721295941.21,0,5,-6.8690404476e-08
1721295941.30,0,6,-7.4243281745e-08
1721295941.39,0,7,-7.8812767867e-08
1721295941.50,0,8,-7.8928472647e-08
1721295941.59,0,9,-8.3960749464e-08
1721295941.69,0,10,-1.255492208e-07
1721295941.78,0,11,-1.2178958286e-07
1721295941.87,0,12,-1.1027893976e-07
1721295941.96,0,13,-1.0622999724e-07
1721295942.06,0,14,-1.0657702632e-07
1721295942.16,0,15,-1.1160931734e-07
1721295942.26,0,16,-1.1085737839e-07
1721295942.35,0,17,-1.1068384964e-07
1721295942.44,0,18,-1.1675729894e-07
1721295942.54,0,19,-1.314492124e-07
1721295942.64,0,20,-1.1502202568e-07
1721295942.73,0,21,-1.2300418462e-07
1721295942.82,0,22,-9.0034099287e-08
1721295942.91,0,23,-9.3446885785e-08
1721295943.02,0,24,-4.289279687e-08
1721295943.11,0,25,-8.1994102175e-08
1721295943.20,0,26,-7.9564699718e-08
1721295943.30,0,27,-6.9731569852e-08
1721295943.40,0,28,-5.6832767825e-08
1721295943.50,0,29,-5.7816087917e-08
1721295943.59,0,30,-5.5965134749e-08
1721295943.68,0,31,-5.1222063036e-08
1721295943.83,1,0,-5.8160543048e-09
1721295943.93,1,1,-5.7931757169e-08
1721295944.02,1,2,-5.9146444187e-08
1721295944.12,1,3,-6.6145339872e-08
1721295944.22,1,4,-7.6846149e-08
1721295944.31,1,5,-8.8761680672e-08
1721295944.41,1,6,-9.3735991413e-08
1721295944.50,1,7,-9.9173242063e-08
1721295944.60,1,8,-1.0183396881e-07
1721295944.70,1,9,-1.0576721365e-07
1721295944.79,1,10,-1.4949588945e-07
1721295944.89,1,11,-1.4776067303e-07
1721295944.99,1,12,-1.3486187811e-07
1721295945.09,1,13,-1.3249031383e-07
1721295945.18,1,14,-1.3289522371e-07
1721295945.28,1,15,-1.3798538134e-07
1721295945.37,1,16,-1.3781178154e-07
1721295945.46,1,17,-1.3775395757e-07
1721295945.56,1,18,-1.4209210519e-07
1721295945.66,1,19,-1.5556932453e-07
1721295945.75,1,20,-1.4076181287e-07
1721295945.85,1,21,-1.4995872277e-07
1721295945.95,1,22,-1.1675729894e-07
1721295946.05,1,23,-1.2664818883e-07
1721295946.14,1,24,-7.3433447767e-08
1721295946.23,1,25,-1.1299758285e-07
1721295946.34,1,26,-1.0883291424e-07
1721295946.43,1,27,-9.9578137736e-08
1721295946.52,1,28,-8.8067537263e-08
1721295946.62,1,29,-8.7489056e-08
1721295946.72,1,30,-8.3093127046e-08
1721295946.82,1,31,-7.6499127033e-08
1721295946.92,2,0,-1.0385482696e-08
1721295947.01,2,1,-6.550909859e-08
1721295947.11,2,2,-6.73021745e-08
1721295947.21,2,3,-7.5226601837e-08
1721295947.30,2,4,-8.9108723955e-08
1721295947.39,2,5,-1.0137124207e-07
1721295947.49,2,6,-1.0906426695e-07
1721295947.59,2,7,-1.1664157284e-07
1721295947.69,2,8,-1.1999645722e-07
1721295947.79,2,9,-1.2635909741e-07
1721295947.88,2,10,-1.7436809685e-07
1721295947.98,2,11,-1.6968282068e-07
1721295948.07,2,12,-1.5718902091e-07
1721295948.17,2,13,-1.5539583842e-07
1721295948.27,2,14,-1.5504882356e-07
1721295948.37,2,15,-1.6106440626e-07
1721295948.46,2,16,-1.6037027706e-07
1721295948.56,2,17,-1.5979188106e-07
1721295948.66,2,18,-1.6430360006e-07
1721295948.75,2,19,-1.7760727644e-07
1721295948.85,2,20,-1.6181635942e-07
1721295948.94,2,21,-1.7101318406e-07
1721295949.04,2,22,-1.364235942e-07
1721295949.13,2,23,-1.4874400733e-07
1721295949.23,2,24,-8.8298918399e-08
1721295949.33,2,25,-1.3301091428e-07
1721295949.42,2,26,-1.2861487164e-07
1721295949.52,2,27,-1.1866601568e-07
1721295949.61,2,28,-1.0536231798e-07
1721295949.71,2,29,-1.0333788936e-07
1721295949.80,2,30,-9.9693821198e-08
1721295949.90,2,31,-9.1480202968e-08
1721295950.04,3,0,-1.5880488036e-08
1721295950.14,3,1,-7.4532458427e-08
1721295950.23,3,2,-7.5457982973e-08
1721295950.33,3,3,-8.6795033383e-08
1721295950.42,3,4,-1.0223885738e-07
1721295950.52,3,5,-1.1641021302e-07
1721295950.62,3,6,-1.2479732447e-07
1721295950.72,3,7,-1.3544024569e-07
1721295950.81,3,8,-1.4018333161e-07
1721295950.91,3,9,-1.4747138266e-07
1721295951.00,3,10,-2.0195879813e-07
1721295951.10,3,11,-1.9571186272e-07
1721295951.20,3,12,-1.7986305068e-07
1721295951.29,3,13,-1.7870623026e-07
1721295951.39,3,14,-1.7818568665e-07
1721295951.48,3,15,-1.8402771218e-07
1721295951.58,3,16,-1.8350719699e-07
1721295951.67,3,17,-1.8379637368e-07
1721295951.78,3,18,-1.8709339145e-07
1721295951.87,3,19,-2.0091768249e-07
1721295951.97,3,20,-1.8472175611e-07
1721295952.06,3,21,-1.9548043895e-07
1721295952.15,3,22,-1.5458606129e-07
1721295952.26,3,23,-1.7269064756e-07
1721295952.35,3,24,-9.4198796319e-08
1721295952.45,3,25,-1.49727299e-07
1721295952.55,3,26,-1.4521553737e-07
1721295952.64,3,27,-1.3069718818e-07
1721295952.74,3,28,-1.1704641878e-07
1721295952.83,3,29,-1.1265042588e-07
1721295952.93,3,30,-1.077916707e-07
1721295953.03,3,31,-9.9346713966e-08
1721295953.13,4,0,-4.0174189309e-08
1721295953.22,4,1,-9.7669321519e-08
1721295953.32,4,2,-1.0270164097e-07
1721295953.42,4,3,-1.1461708738e-07
1721295953.51,4,4,-1.3358932449e-07
1721295953.61,4,5,-1.5134686748e-07
1721295953.71,4,6,-1.6684855098e-07
1721295953.80,4,7,-1.7876411107e-07
1721295953.90,4,8,-1.8755609688e-07
1721295954.00,4,9,-1.991823666e-07
1721295954.09,4,10,-2.5985886509e-07
1721295954.19,4,11,-2.5008353077e-07
1721295954.28,4,12,-2.3059079979e-07
1721295954.38,4,13,-2.2816132628e-07
1721295954.48,4,14,-2.2891332208e-07
1721295954.57,4,15,-2.3446608566e-07
1721295954.66,4,16,-2.3232594515e-07
1721295954.76,4,17,-2.3232591673e-07
1721295954.86,4,18,-2.3527577753e-07
1721295954.95,4,19,-2.5176092322e-07
1721295955.05,4,20,-2.3082202461e-07
1721295955.15,4,21,-2.4539832566e-07
1721295955.24,4,22,-1.9351379876e-07
1721295955.34,4,23,-2.2110454267e-07
1721295955.44,4,24,-1.1698860902e-07
1721295955.53,4,25,-1.8512673705e-07
1721295955.63,4,26,-1.7859058232e-07
1721295955.72,4,27,-1.6146930193e-07
1721295955.82,4,28,-1.4382737845e-07
1721295955.92,4,29,-1.3665496112e-07
1721295956.01,4,30,-1.3052364523e-07
1721295956.12,4,31,-1.1959146207e-07
1721295956.22,5,0,-1.453891656e-07
1721295956.31,5,1,-1.7274851416e-07
1721295956.42,5,2,-1.9235699256e-07
1721295956.51,5,3,-2.029999564e-07
1721295956.60,5,4,-2.3961413831e-07
1721295956.71,5,5,-2.5309134344e-07
1721295956.80,5,6,-2.7703779892e-07
1721295956.90,5,7,-3.1417241075e-07
1721295956.99,5,8,-3.4072215271e-07
1721295957.09,5,9,-4.0203471485e-07
1721295957.19,5,10,-1.7523028646e-06
1721295957.28,5,11,-5.2722311921e-06
1721295957.38,5,12,-4.919737421e-06
1721295957.47,5,13,-5.3181574913e-06
1721295957.58,5,14,-4.9262775974e-06
1721295957.67,5,15,-5.4210036069e-06
1721295957.76,5,16,-5.3087865126e-06
1721295957.86,5,17,-5.369694918e-06
1721295957.96,5,18,-4.8771125876e-06
1721295958.06,5,19,-6.1168434513e-06
1721295958.15,5,20,-4.3765448936e-06
1721295958.24,5,21,-6.0683696574e-06
1721295958.35,5,22,-3.4197187233e-06
1721295958.44,5,23,-3.0266814974e-06
1721295958.53,5,24,-4.5345660737e-07
1721295958.63,5,25,-3.7745184045e-07
1721295958.73,5,26,-3.3696244373e-07
1721295958.83,5,27,-3.0601691492e-07
1721295958.92,5,28,-2.774428367e-07
1721295959.02,5,29,-2.4742271876e-07
1721295959.11,5,30,-2.3082205303e-07
1721295959.21,5,31,-2.131802006e-07
1721295959.31,6,0,-1.5221452543e-07
1721295959.41,6,1,-1.8547353875e-07
1721295959.50,6,2,-1.9767838921e-07
1721295959.60,6,3,-2.0635475551e-07
1721295959.69,6,4,-2.4638163154e-07
1721295959.79,6,5,-2.6032142841e-07
1721295959.89,6,6,-2.839789488e-07
1721295959.98,6,7,-3.1793240396e-07
1721295960.08,6,8,-3.4627493051e-07
1721295960.18,6,9,-4.0781912958e-07
1721295960.28,6,10,-1.7867185989e-06
1721295960.36,6,11,-5.8884229475e-06
1721295960.46,6,12,-6.9905509008e-06
1721295960.56,6,13,-7.3727705967e-06
1721295960.65,6,14,-6.9613965934e-06
1721295960.75,6,15,-7.8607281466e-06
1721295960.84,6,16,-7.7825225162e-06
1721295960.95,6,17,-7.8547027442e-06
1721295961.04,6,18,-7.4029630923e-06
1721295961.13,6,19,-9.9990938907e-06
1721295961.24,6,20,-6.6934726419e-06
1721295961.33,6,21,-9.9004728327e-06
1721295961.42,6,22,-5.0958692555e-06
1721295961.52,6,23,-3.2139739687e-06
1721295961.62,6,24,-4.5773671786e-07
1721295961.71,6,25,-3.8161661564e-07
1721295961.81,6,26,-3.4031725704e-07
1721295961.90,6,27,-3.0728935485e-07
1721295962.00,6,28,-2.8582994105e-07
1721295962.10,6,29,-2.5280198201e-07
1721295962.19,6,30,-2.3440820485e-07
1721295962.29,6,31,-2.2318685922e-07
1721295962.41,7,0,-1.5481742821e-07
1721295962.51,7,1,-1.9241485916e-07
1721295962.60,7,2,-2.0074421059e-07
1721295962.70,7,3,-2.1636157044e-07
1721295962.79,7,4,-2.5251279112e-07
1721295962.90,7,5,-2.6772534056e-07
1721295962.99,7,6,-2.879700105e-07
1721295963.09,7,7,-3.2024595953e-07
1721295963.18,7,8,-3.5286902289e-07
1721295963.28,7,9,-4.106532856e-07
1721295963.39,7,10,-1.7824387442e-06
1721295963.48,7,11,-5.8108553276e-06
1721295963.58,7,12,-6.898115771e-06
