-1.7789457019e-08,-4.995050773e-08,-4.2199456374e-08,-4.5438692808e-08,-5.0875989643e-08,-5.1165205406e-08,-5.1627946362e-08,-5.3131898881e-08,-5.2148525498e-08,-5.301621897e-08,-5.2553446039e-08,-5.0066173429e-08,-5.0471083313e-08,-5.1223054243e-08,-5.3999549721e-08,-7.5459482218e-08,-9.4894964775e-08,-6.660943086e-08,-7.0369289062e-08,-6.8865318781e-08,-6.331233493e-08,-6.7419257732e-08,-5.1223032926e-08,-2.9820927949e-08,-3.8439619487e-08,-5.1280892421e-08,-5.1107363674e-08,-4.9082828468e-08,-4.3587693455e-08,-4.3645524528e-08,-4.4166110769e-08,-4.376123286e-08
-2.4672846877e-08,-5.4173078468e-08,-4.6653390484e-08,-5.0008313934e-08,-5.6139732862e-08,-5.706524675e-08,-5.62554483e-08,-5.6313268715e-08,-5.660248803e-08,-5.8800566194e-08,-5.7585847202e-08,-5.5734858506e-08,-5.5908365937e-08,-5.6776041646e-08,-5.8684854309e-08,-8.0781099143e-08,-9.7844967684e-08,-7.0658487061e-08,-7.5285981893e-08,-7.3782047139e-08,-6.9096728339e-08,-7.2682979635e-08,-5.7470163739e-08,-3.9133741581e-08,-4.6190649527e-08,-5.8800541325e-08,-5.8453490936e-08,-5.8569167294e-08,-5.2495607861e-08,-5.2784823623e-08,-5.2495614966e-08,-5.3131877564e-08
-2.7565025817e-08,-5.735445896e-08,-4.7925951208e-08,-5.2032852693e-08,-5.752799126e-08,-5.8569177952e-08,-5.7585843649e-08,-5.7527977049e-08,-5.9147616582e-08,-5.9783886286e-08,-5.8279951531e-08,-5.7759368843e-08,-5.7296613676e-08,-5.8800566194e-08,-6.0767206378e-08,-8.2979184413e-08,-9.7324367232e-08,-7.1815385638e-08,-7.7136981247e-08,-7.5112417619e-08,-6.9906541e-08,-7.2740846235e-08,-5.8684861415e-08,-4.0174921168e-08,-4.7347501919e-08,-6.1692738029e-08,-6.0709396621e-08,-5.9321163093e-08,-5.5214254502e-08,-5.5329927307e-08,-5.4577977693e-08,-5.4751481571e-08
-3.2886635637e-08,-6.2676093648e-08,-5.3305420522e-08,-5.7238768392e-08,-6.2618241259e-08,-6.27917629e-08,-6.2733938933e-08,-6.2560374658e-08,-6.3254518068e-08,-6.3948604634e-08,-6.2965291647e-08,-6.1634892745e-08,-6.2097647913e-08,-6.2849558446e-08,-6.5394694104e-08,-8.818504682e-08,-9.8886125954e-08,-7.3608475759e-08,-7.8004603665e-08,-7.6269316196e-08,-7.1757476405e-08,-7.4071273559e-08,-6.0015260317e-08,-4.0926881439e-08,-4.8215174075e-08,-5.9668209929e-08,-5.9841738675e-08,-5.9494656313e-08,-5.492501387e-08,-5.3999507088e-08,-5.4577970587e-08,-5.5329923754e-08
-4.2720031956e-08,-6.8460394687e-08,-5.9899520011e-08,-6.3717237708e-08,-7.0080005798e-08,-6.8460401792e-08,-6.8633951855e-08,-6.8344711224e-08,-6.7997667941e-08,-6.9212362064e-08,-6.7245714774e-08,-6.7130031312e-08,-6.6493704765e-08,-6.880743797e-08,-7.0542760966e-08,-9.3564544557e-08,-1.0438129294e-07,-7.7715370139e-08,-8.0491851406e-08,-7.9971279376e-08,-7.3839892423e-08,-7.8351654054e-08,-6.2791741584e-08,-4.4223959605e-08,-5.1627928599e-08,-6.6898635964e-08,-6.6551542943e-08,-6.50476224e-08,-5.9552498044e-08,-5.9957422138e-08,-6.0304500948e-08,-6.1461349787e-08
-4.9776957667e-08,-7.4881050693e-08,-6.620449966e-08,-6.8229020656e-08,-7.4591817167e-08,-7.5285910839e-08,-7.4533971883e-08,-7.4013378537e-08,-7.41869286e-08,-7.4360457347e-08,-7.2683000951e-08,-7.1757504827e-08,-7.2451577182e-08,-7.3087896624e-08,-7.5285917944e-08,-9.9464564585e-08,-1.1080191342e-07,-8.2400674728e-08,-8.55242277e-08,-8.3673199924e-08,-7.8640873369e-08,-8.2458534223e-08,-6.6088823303e-08,-4.5438671492e-08,-5.3247557474e-08,-6.8980973822e-08,-6.9790829116e-08,-6.8113322982e-08,-6.3659392424e-08,-6.3254482541e-08,-6.5568215746e-08,-6.4064273886e-08
-4.9892626919e-08,-7.7310467361e-08,-6.7939808446e-08,-7.3608475759e-08,-8.2516379507e-08,-7.8351639843e-08,-7.6211414068e-08,-7.6327125953e-08,-7.6442780994e-08,-7.8235977696e-08,-7.5748694428e-08,-7.5748694428e-08,-7.4013385643e-08,-7.626929488e-08,-7.8467330411e-08,-1.0640574288e-07,-1.2156075968e-07,-8.6681119171e-08,-9.0961542298e-08,-8.8358596884e-08,-8.1590897594e-08,-8.5466425048e-08,-6.6320176018e-08,-4.5959261286e-08,-5.2553435381e-08,-7.008003422e-08,-7.0427077503e-08,-7.0542782282e-08,-6.5452532283e-08,-6.2965263226e-08,-6.4758367557e-08,-6.4700572011e-08
-5.4925003212e-08,-7.9913412776e-08,-7.1641807153e-08,-7.5459496429e-08,-8.3152663422e-08,-8.2285019687e-08,-8.1648735772e-08,-8.3441882737e-08,-8.2284941527e-08,-8.2747739327e-08,-8.1359495141e-08,-8.0607499342e-08,-8.0202632091e-08,-8.2689886938e-08,-8.4251631449e-08,-1.1028128455e-07,-1.187263905e-07,-8.9862496111e-08,-9.2986063294e-08,-9.1887017106e-08,-8.6333997729e-08,-9.1019366266e-08,-7.4823198304e-08,-5.5966200563e-08,-6.3080939583e-08,-7.8004568138e-08,-7.8987923757e-08,-7.7483981897e-08,-7.3434925696e-08,-7.17574693e-08,-7.2798648887e-08,-7.291433235e-08
-5.7701484479e-08,-8.9399769365e-08,-8.07810423e-08,-8.5582030351e-08,-9.4142905027e-08,-9.1077218656e-08,-9.0498780025e-08,-9.101934495e-08,-9.1424297466e-08,-9.2986049083e-08,-9.1829186033e-08,-9.1424304571e-08,-9.1424269044e-08,-9.3506649534e-08,-9.628310238e-08,-1.2670878391e-07,-1.3619515471e-07,-1.0345570445e-07,-1.0750476775e-07,-1.0611652357e-07,-9.8539032933e-08,-1.0420767893e-07,-8.4135962197e-08,-6.5683913419e-08,-6.9906462841e-08,-8.6970310065e-08,-9.2002679253e-08,-8.9052690555e-08,-8.4078102702e-08,-8.1533030993e-08,-8.2574175053e-08,-8.1995779055e-08
-1.0918220283e-07,-1.4637544155e-07,-1.4492944445e-07,-1.551677542e-07,-1.7211600323e-07,-1.6783555168e-07,-1.6563751615e-07,-1.6812485626e-07,-1.661581166e-07,-1.6864532881e-07,-1.7246304651e-07,-1.7980920575e-07,-1.9525340633e-07,-2.1463095834e-07,-2.1798580008e-07,-3.8312921902e-07,-6.5597697585e-07,-5.6082416222e-07,-5.5590788861e-07,-5.6793942349e-07,-5.1669002232e-07,-5.7198838022e-07,-4.3565106012e-07,-2.4308999969e-07,-1.7934642926e-07,-1.8050333495e-07,-1.7691692733e-07,-1.7795811402e-07,-1.7159541699e-07,-1.6291888016e-07,-1.6031593475e-07,-1.6529045865e-07
