0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0139121522366148,0.08087284781518211,0.03333275052401862,0.02480825631270038,0.024345026597320702,0.03287816025500542,0.07906924284265124,0.10562288844312624,0.12838638932530402,0.13260532497726427,0.10848636875469109,0.12763507863306625,0.13370505951229572,0.1363474142160803,0.14327963527887522,0.14853525020335764,0.1515781104660363,0.1432771142282948,0.13451976284845596,0.13504948257245555,0.12555383374517082,0.12188926253718362,0.11536622526104405,0.12170922856299904,0.09504234223310833,0.06806937969883896,0.03684847755361227,0.03202296156460731,0.030673895755149803,-0.006805015925056129,0.036185841506623836,0.04078998047552095,-4.5728342002e-08,-5.066767983e-08,-7.7637373863e-08,-6.5745972222e-08,-6.4675994338e-08,-6.5728606558e-08,-6.6439980628e-08,-6.6914310537e-08,-6.4704913427e-08,-6.5693924967e-08,-2.3675475802e-07,-6.7047324137e-08,-6.1020642761e-08,-6.8470107806e-08,-6.8585784163e-08,-6.8695705124e-08,-6.9135246861e-08,-6.9794587887e-08,-7.0534895258e-08,-6.5670803906e-08,-7.222384113e-08,-7.3201277928e-08,-7.3444198279e-08,-5.6798487691e-08,-7.3756538654e-08,-7.4236574221e-08,-7.4814941797e-08,-7.5323875137e-08,-7.3513611198e-08,-1.6849961426e-08,-7.0367249805e-08,-8.0743326691e-08,-2.6789973617e-06,-5.7760394157e-07,-2.5878996439e-06,-2.859922688e-06,-3.0384080674e-06,-3.1972006127e-06,-3.204720997e-06,-3.2831146655e-06,-3.4667723412e-06,-3.6100993839e-06,-3.512012654e-06,-3.4174543089e-06,-4.0131772039e-06,-3.5398220462e-06,-3.509596354e-06,-3.4336667341e-06,-3.3813219034e-06,-3.394602345e-06,-3.3803455608e-06,-3.2364164326e-06,-3.2152697713e-06,-3.1090291941e-06,-3.0763267205e-06,-3.0101041375e-06,-2.7452178983e-06,-2.6559332582e-06,-2.6039315344e-06,-2.506023975e-06,-2.3790014438e-06,-5.7780073348e-07,-2.026595439e-06,-2.540872174e-06
0.0041300807914853264,0.024575697028279695,0.008481570300816638,0.00705650824037777,0.007557004858015687,0.009789952649228868,0.01710304740840151,0.01956686259855028,0.022133354603529626,0.02396696791678029,0.0264018204972783,0.019763635162612436,0.024014814080448112,0.02038289778909356,0.02066028767563826,0.020109552235748177,0.020376569559022135,0.01991944619144015,0.019848013019321483,0.02233363196158215,0.017806508950041742,0.016646115878213647,0.016901071969991497,0.027729339656544543,0.017091409241166595,0.014469854704611465,0.008972891041908806,0.00732366340723171,0.00691818454335931,-0.011152512353590008,0.0075686557194847475,0.005830552797725312,-5.2449063759e-08,-5.9088836935e-08,-7.109591138e-08,-6.7278669746e-08,-6.465864999e-08,-6.5722829845e-08,-6.5855878972e-08,-6.5491484236e-08,-6.4560317981e-08,-6.3663833316e-08,-7.1350420683e-08,-6.5317898645e-08,-6.0864422835e-08,-6.5769114599e-08,-6.5531970961e-08,-6.6798627074e-08,-6.6353265993e-08,-6.6995276882e-08,-6.7885963517e-08,-6.4132322564e-08,-6.8938639686e-08,-7.0292067278e-08,-7.0112747608e-08,-5.8811238546e-08,-7.1038144256e-08,-7.294676152e-08,-7.3982086235e-08,-7.4531477878e-08,-7.3455765914e-08,-2.7949020875e-08,-7.1674392643e-08,-7.7070581028e-08,-2.8896793083e-06,-7.3429794156e-07,-2.7421933737e-06,-3.0302771847e-06,-3.1911217775e-06,-3.3422297747e-06,-3.3559363146e-06,-3.4384768242e-06,-3.5991056393e-06,-3.7747249735e-06,-3.5356815715e-06,-3.5516322896e-06,-4.133024504e-06,-3.6697576888e-06,-3.6482913401e-06,-3.5843161186e-06,-3.517614914e-06,-3.5126779494e-06,-3.4904221593e-06,-3.3712049117e-06,-3.3242131394e-06,-3.2248369735e-06,-3.1958904856e-06,-3.1741574276e-06,-2.9065142826e-06,-2.8269707855e-06,-2.7863925425e-06,-2.6933209938e-06,-2.5731796995e-06,-7.6488805689e-07,-2.2113708837e-06,-2.7891512673e-06
0.0038788250344233208,0.025121936883596444,0.00909396312417627,0.007760645108200248,0.007856771743362124,0.010933241596507772,0.01938980676950703,0.02102801293733524,0.023665544511290774,0.025054277702593553,0.027186443297248314,0.021700452812540977,0.0256093046980568,0.022207520759012132,0.021919651735902396,0.0221862174341426,0.02202114409673819,0.021910661095166165,0.021327759757873484,0.024158343327308887,0.02040134869205498,0.01896004136072835,0.018809035286225392,0.029585805943234435,0.019527228427377554,0.016433589015962896,0.010204066294878321,0.008547416106085438,0.007556403847882524,-0.009497924764263104,0.008836644469820186,0.007407717288973271,-5.6561329842e-08,-6.2773118259e-08,-7.6821834227e-08,-7.033824545e-08,-6.9892934107e-08,-7.0459741153e-08,-7.0442418121e-08,-7.0101108918e-08,-6.8290844979e-08,-6.8250365359e-08,-7.6307159702e-08,-6.9250916113e-08,-6.4230604835e-08,-7.0002826646e-08,-7.0459741153e-08,-7.0604329494e-08,-7.0974550681e-08,-7.1385137801e-08,-7.1836332438e-08,-6.9227809263e-08,-7.2941013229e-08,-7.44852926e-08,-7.490751841e-08,-6.2131135792e-08,-7.6665735094e-08,-7.7764582329e-08,-7.8470307585e-08,-7.980632688e-08,-7.9927794161e-08,-3.0707848708e-08,-7.8568639594e-08,-8.2987426708e-08,-3.0775584037e-06,-7.6865336496e-07,-2.9401128359e-06,-3.2347684282e-06,-3.4017198232e-06,-3.5598038721e-06,-3.5705782011e-06,-3.6573233047e-06,-3.8368825699e-06,-4.0197087401e-06,-3.7548800265e-06,-3.7758595681e-06,-4.3754221224e-06,-3.8912144191e-06,-3.8616431084e-06,-3.788344884e-06,-3.7356835492e-06,-3.7334589251e-06,-3.703554512e-06,-3.5734931316e-06,-3.555453759e-06,-3.4636029795e-06,-3.4125164348e-06,-3.365352768e-06,-3.0815233458e-06,-3.0260528092e-06,-2.9618443023e-06,-2.8683666642e-06,-2.7298040095e-06,-7.6022661233e-07,-2.3661250452e-06,-2.9945090319e-06
0.009289560450503491,0.04777203058423599,0.019734763342358373,0.015220623821385115,0.015189066250172282,0.01973131004314507,0.03702045349364123,0.041927055063179994,0.04649326981135291,0.04721620719643685,0.051588328227293534,0.04383481351409549,0.04701818225167145,0.04499474613145695,0.04619668559215787,0.04845805517463991,0.0488861066831006,0.04443632833606556,0.04484235538965177,0.047336830086111906,0.04269705007317137,0.041317670743532105,0.041173960221711284,0.050989560023425314,0.039952512408469185,0.03253468304525035,0.020945675485839088,0.018266464902626036,0.017101852045329727,0.012376265139364179,0.01932646598372218,0.019233803377918773,-5.7133895837e-08,-6.2339331919e-08,-7.6098899626e-08,-7.1286841319e-08,-6.997968427e-08,-7.0425052456e-08,-6.9615310849e-08,-7.0320844259e-08,-6.8244581541e-08,-6.9019577609e-08,-7.5589966286e-08,-6.973677813e-08,-6.4843632686e-08,-6.9811946446e-08,-6.9933442148e-08,-7.0338252556e-08,-7.097453647e-08,-7.1379368194e-08,-7.1518222455e-08,-6.8452756352e-08,-7.2333712353e-08,-7.3947369117e-08,-7.3837490788e-08,-6.2160061987e-08,-7.6359164325e-08,-7.7411797861e-08,-7.6804546723e-08,-7.9152776777e-08,-7.9580786405e-08,-2.837123958e-08,-7.8360415046e-08,-8.2183490235e-08,-3.1222505186e-06,-7.650322118e-07,-2.9965981412e-06,-3.2955570077e-06,-3.4722941109e-06,-3.6395344978e-06,-3.6345188619e-06,-3.7243066799e-06,-3.910972282e-06,-4.0911641008e-06,-3.8179587136e-06,-3.8561611291e-06,-4.4730854825e-06,-3.9718756852e-06,-3.9271903916e-06,-3.8568036871e-06,-3.8089040117e-06,-3.8269804463e-06,-3.8053663047e-06,-3.6717699459e-06,-3.6319709125e-06,-3.5465068322e-06,-3.4974161736e-06,-3.4427334867e-06,-3.1443955777e-06,-3.0799974411e-06,-3.0165115277e-06,-2.9108082344e-06,-2.7783885344e-06,-8.9573495643e-07,-2.3994768981e-06,-3.058906259e-06
0.0009278647085375467,0.017851657029986215,0.007746427229300285,0.0057142041777672875,0.005644046208470363,0.008949505542937624,0.01997551670108978,0.02237230679090435,0.02539337525968951,0.02723477073521573,0.030462412388617834,0.02333009840673183,0.028245840919707544,0.024250798769585215,0.024252181840031167,0.023757061075564145,0.023614199840122786,0.023292254808237545,0.02343307315081611,0.024612004563008976,0.021454501577246578,0.019755494994592126,0.019687674233501897,0.03173170717030337,0.018946437552604938,0.016136615464356092,0.008115955380225153,0.00652039327607336,0.0059106193955755105,0.007490106936021583,0.006672347769006175,0.0032428644179458084,-4.9898414289e-08,-5.731323327e-08,-6.9331896668e-08,-6.4490883744e-08,-6.3334141487e-08,-6.3935623018e-08,-6.2871407636e-08,-6.3357248337e-08,-6.2229439379e-08,-6.2044371418e-08,-6.9378174317e-08,-6.2778909182e-08,-5.8256002688e-08,-6.3311020426e-08,-6.3432487707e-08,-6.3582859866e-08,-6.3993496724e-08,-6.4907347053e-08,-6.4913137976e-08,-6.3964563424e-08,-6.5699673257e-08,-6.768931371e-08,-6.797854013e-08,-5.5682214395e-08,-6.8857694657e-08,-7.1535488644e-08,-7.1772639387e-08,-7.1414071101e-08,-6.9621080456e-08,-2.5548756e-08,-6.8360186845e-08,-7.2460906608e-08,-2.6056904971e-06,-6.903932217e-07,-2.4645598842e-06,-2.7315907118e-06,-2.8834670047e-06,-3.0180258364e-06,-3.0414087178e-06,-3.1126496651e-06,-3.2685099995e-06,-3.396214197e-06,-3.1900194699e-06,-3.1921524624e-06,-3.7217184854e-06,-3.2952029869e-06,-3.2844120597e-06,-3.2141326756e-06,-3.1674749152e-06,-3.1690717606e-06,-3.147461257e-06,-3.0451567454e-06,-3.0084770515e-06,-2.9116456517e-06,-2.8876495435e-06,-2.8666720482e-06,-2.6099298793e-06,-2.5529254799e-06,-2.5026099593e-06,-2.41051589e-06,-2.3212501219e-06,-9.5912525921e-07,-1.9788740246e-06,-2.4713626772e-06
0.014035809674766886,0.08759573086613034,0.04701830665732632,0.03148610692049045,0.028982602705419136,0.037029346849714574,0.09551029404450452,0.1275127349694801,0.14962320183633204,0.15184852570524376,0.16147128050508877,0.15322265790533726,0.1522819078227884,0.16881324715259344,0.17241734653580937,0.1754481678492388,0.1766443711561815,0.17513735406367786,0.16906824167545878,0.15640930305524478,0.15280169468899343,0.15216395312345998,0.14513495196236428,0.1394152568136698,0.1225573884346524,0.08898775146407757,0.048935534323720734,0.04524633919440385,0.04478436021964958,0.014069498822175501,0.05464353866396131,0.05149606099643134,-5.0627178894e-08,-5.7585054947e-08,-7.3548257262e-08,-6.7938017878e-08,-6.6254926878e-08,-6.684486209e-08,-6.6734997972e-08,-6.6827546163e-08,-6.4947847989e-08,-6.3947261708e-08,-7.3571385428e-08,-6.5722872478e-08,-5.9887021564e-08,-6.7145641935e-08,-6.7828146655e-08,-6.7724030828e-08,-6.8140458609e-08,-6.9320307716e-08,-6.9574802808e-08,-8.9661881475e-08,-7.002009994e-08,-7.1581823136e-08,-7.139093583e-08,-5.7457839375e-08,-7.2877391233e-08,-7.4548864859e-08,-7.5908047847e-08,-7.631294352e-08,-7.4531513405e-08,-2.6219677096e-08,-7.2674964713e-08,-7.9765882788e-08,-3.0212640922e-06,-7.084906315e-07,-2.859261258e-06,-3.1861259231e-06,-3.3665839965e-06,-3.5199918784e-06,-3.5168886825e-06,-3.5963935261e-06,-3.768120223e-06,-3.926296813e-06,-3.6676383388e-06,-3.7313845951e-06,-4.3262630243e-06,-3.831376489e-06,-3.8011444303e-06,-3.735130349e-06,-3.6544274735e-06,-3.6758658553e-06,-3.6699780139e-06,-3.5629416288e-06,-3.5341938656e-06,-3.4265867725e-06,-3.3942903883e-06,-3.3261806038e-06,-3.0499645618e-06,-2.9707380236e-06,-2.9011664537e-06,-2.8178544653e-06,-2.6765937946e-06,-1.2348143628e-06,-2.2962810817e-06,-2.8941569781e-06
0.017311435657794364,0.09226661346555239,0.05362748729018685,0.037535292189749166,0.034100077025270896,0.04190648529520554,0.10871009064757639,0.1513514694158032,0.17910736101790706,0.1806102444805389,0.1921037125052863,0.19183508154134885,0.18994007939450927,0.20552084508784532,0.20597555968515474,0.2100949576457079,0.2110488758127965,0.20932089095093276,0.20823495179814064,0.20570346779809212,0.19274426948799564,0.18883312610250141,0.17899750030535977,0.16856534101269122,0.1465967466017402,0.10372783260732621,0.05758232329161598,0.05447605404861164,0.05371826727172343,0.012396793996906477,0.06463919590106536,0.06256020680111499,-5.9499459582e-08,-6.5809572902e-08,-8.1587714362e-08,-7.4288614371e-08,-7.2403075535e-08,-7.2825287134e-08,-7.3397892209e-08,-7.2854213329e-08,-7.1020807013e-08,-7.192880247e-08,-8.1165531185e-08,-7.254764256e-08,-6.5578205977e-08,-7.3056661165e-08,-7.3502008036e-08,-7.3415229451e-08,-7.4288578844e-08,-7.4716552945e-08,-7.4664555427e-08,-7.1778451627e-08,-7.6353451561e-08,-7.7411812072e-08,-7.7382914299e-08,-6.4022380286e-08,-8.0083950138e-08,-8.2015695568e-08,-8.2426396375e-08,-8.2744513463e-08,-8.2588343275e-08,-3.3732803217e-08,-8.3195644152e-08,-8.7637559432e-08,-3.4673325899e-06,-8.4749780171e-07,-3.291990879e-06,-3.6197227473e-06,-3.8011535253e-06,-3.9763390305e-06,-3.9678557187e-06,-4.0615000216e-06,-4.2542860683e-06,-4.4587027332e-06,-4.1751932258e-06,-4.2190404201e-06,-4.8468277782e-06,-4.3239424485e-06,-4.2936339923e-06,-4.2098963604e-06,-4.1171733756e-06,-4.1327389226e-06,-4.1066018639e-06,-3.9636565816e-06,-3.9825540625e-06,-3.8763319026e-06,-3.8367629713e-06,-3.6557808016e-06,-3.4675756524e-06,-3.3949504541e-06,-3.3138019262e-06,-3.2038533391e-06,-3.071366109e-06,-1.3316870309e-06,-2.6683931083e-06,-3.4211611819e-06
0.01641850205873461,0.09248323136949739,0.05622532418119503,0.03860579759911382,0.03486108829742331,0.04334848525236969,0.11950775644018717,0.17322379031254478,0.21214286240908015,0.2177884417828894,0.2385788341431111,0.2413741545980681,0.23128058523824968,0.24884159506647371,0.25071554133428814,0.25407978444806056,0.2565482697871301,0.2548445753419251,0.25294419772485544,0.2492831022030813,0.24652079302758081,0.2368721010225796,0.21523890225442624,0.18853846428785773,0.16712579666361052,0.11445198386000166,0.061209385459253196,0.057779756160066295,0.056747253917169824,0.010675025697372784,0.06973964407733807,0.06740747106036557,-5.8799621172e-08,-6.5867418186e-08,-8.2195015239e-08,-7.4936373551e-08,-7.25534548e-08,-7.3247498733e-08,-7.3600340045e-08,-7.3762244313e-08,-7.0766297711e-08,-7.2767491588e-08,-8.1148172626e-08,-7.1870985607e-08,-6.5375800773e-08,-7.3195465689e-08,-7.3571428061e-08,-7.3716023508e-08,-7.3901084363e-08,-7.511567901e-08,-7.5237181818e-08,-7.2171772558e-08,-7.5827081503e-08,-7.7683687039e-08,-7.7839857227e-08,-6.3993461197e-08,-8.1003548758e-08,-8.1489339721e-08,-8.2380140043e-08,-8.415570818e-08,-8.4161491998e-08,-3.4149234551e-08,-8.3513711502e-08,-8.8516713959e-08,-3.4194765703e-06,-8.1514366457e-07,-3.2219268178e-06,-3.5521734389e-06,-3.737155339e-06,-3.9088185986e-06,-3.9078254304e-06,-4.0017189349e-06,-4.1997850531e-06,-4.3984014155e-06,-4.125081432e-06,-4.1590019464e-06,-4.8026195145e-06,-4.2529741222e-06,-4.2162928366e-06,-4.1489984142e-06,-4.0788600018e-06,-4.0764130063e-06,-4.0557879402e-06,-3.9135297811e-06,-3.9247274799e-06,-3.8267689888e-06,-3.7769098071e-06,-3.6947919853e-06,-3.4184326978e-06,-3.3476915178e-06,-3.2710031519e-06,-3.1644485716e-06,-3.0288886137e-06,-1.1968612625e-06,-2.6073603294e-06,-3.3777882891e-06
0.018521608711024037,0.09943969841991261,0.06102960698776128,0.04249369464590327,0.03798319764708019,0.04645941388162858,0.1281531359172495,0.19189631163636128,0.2424173027903663,0.25660034409724447,0.2802730541557693,0.27632916226903836,0.2630953317693356,0.2832745850484854,0.28553830818921977,0.28890234267101395,0.2931356818149208,0.28932757453114877,0.2875679883924036,0.2834213201925386,0.2836342198194626,0.2830569427232112,0.2579345283505986,0.21076654959537167,0.18689474268162978,0.1255790583762168,0.06707590943598148,0.06425596691038031,0.06323793611273557,0.0187872382150503,0.07722120226681047,0.07609601212109715,-6.1413913954e-08,-6.7024167549e-08,-8.5705771369e-08,-7.7301898216e-08,-7.5393295162e-08,-7.5792407017e-08,-7.5763452401e-08,-7.554945114e-08,-7.3114499344e-08,-7.4618270673e-08,-8.4601097683e-08,-7.438694638e-08,-6.771824701e-08,-7.5809722944e-08,-7.5532099686e-08,-7.6683065231e-08,-7.6868211352e-08,-7.7012728639e-08,-7.7972870827e-08,-7.3941578194e-08,-7.9239470097e-08,-8.0552446491e-08,-8.0668087321e-08,-6.6191340409e-08,-8.3531070061e-08,-8.5705799791e-08,-8.5601648436e-08,-8.6353544759e-08,-8.7174868213e-08,-3.6902303435e-08,-8.7637509694e-08,-9.1096268307e-08,-3.5669825138e-06,-8.6258756937e-07,-3.3698604511e-06,-3.7154966321e-06,-3.9021442717e-06,-4.0642348722e-06,-4.0896920837e-06,-4.1954613152e-06,-4.3997356443e-06,-4.6006525736e-06,-4.2988690439e-06,-4.3441355047e-06,-5.0085732255e-06,-4.4538683142e-06,-4.4177681957e-06,-4.3492782424e-06,-4.2602564463e-06,-4.2837159526e-06,-4.2196470531e-06,-4.0815921238e-06,-4.0954023461e-06,-4.0072754928e-06,-3.9567385102e-06,-3.8466891965e-06,-3.5716909679e-06,-3.4960330595e-06,-3.4281208627e-06,-3.3130909287e-06,-3.1688502986e-06,-1.2440104911e-06,-2.7588296234e-06,-3.5578264033e-06
