7.9882212844e-08,7.4173335918e-08,6.1350064584e-08,7.5931744448e-08,5.9001727948e-08,5.1054421135e-08,4.5929720471e-08,6.6145098288e-08,4.0463760342e-08,3.6507461942e-08,3.9989487277e-08,3.4344207478e-08,1.6853107354e-08,3.0781226457e-08,2.1098646386e-08,4.7439446149e-08,1.1160828706e-07,1.0964754438e-07,9.4435357312e-08,9.5349257379e-08,9.0930221575e-08,1.0514756354e-07,1.2815098671e-07,1.5607091086e-07,6.4030484737e-07,1.8328110585e-08,7.6123043868e-08,9.1508738365e-08,7.0246365169e-08,4.7873424336e-08,7.3948228874e-08,8.0177784412e-08
2.3197473809e-07,2.2718546688e-07,2.2041248826e-07,2.3793832327e-07,2.3619729461e-07,2.2996209736e-07,2.2167922964e-07,2.4859846803e-07,2.1473275069e-07,2.3541099381e-07,2.1333885059e-07,2.1691928964e-07,1.9719557542e-07,2.3343298494e-07,2.0985123683e-07,2.3535322669e-07,2.1118739824e-07,2.3103845592e-07,2.0531089717e-07,2.1436301267e-07,2.1794339489e-07,2.4022961043e-07,2.3903822921e-07,2.8446081046e-07,5.7762815686e-07,1.6732117558e-07,2.2198700833e-07,2.5163043915e-07,2.3741320376e-07,2.485361108e-07,2.5130668746e-07,2.4850734803e-07
2.1386486537e-07,2.1012240836e-07,2.002895485e-07,2.1292200358e-07,2.0643244625e-07,2.0653654076e-07,1.931001492e-07,2.0763553721e-07,1.8376471189e-07,2.0653104116e-07,1.8810867175e-07,1.8818968783e-07,1.6436501937e-07,1.8926559164e-07,1.9445975852e-07,1.8896490417e-07,1.9473742441e-07,1.8982095185e-07,1.5052962965e-07,1.7944441311e-07,1.7300091315e-07,1.9049795696e-07,1.9879816193e-07,2.3792195236e-07,3.229771437e-07,1.2515491221e-07,1.9001234364e-07,2.2930966281e-07,2.1054603394e-07,1.7527446516e-07,2.0847539872e-07,2.120095246e-07
2.195620965e-07,2.1963151653e-07,2.0920867883e-07,2.294413548e-07,2.2451345671e-07,2.2183537851e-07,2.1756690671e-07,2.3277333128e-07,2.0987985749e-07,2.2734796801e-07,2.1038898979e-07,2.0756635877e-07,1.8285102499e-07,2.2000220667e-07,2.0529336098e-07,2.1691364793e-07,2.1174852805e-07,2.197652833e-07,1.9113403482e-07,2.0997873662e-07,2.1784516946e-07,2.3549246464e-07,2.4674264409e-07,2.8766521609e-07,4.9071053354e-07,1.4194623077e-07,2.272851134e-07,2.6223852956e-07,2.3678845196e-07,1.887977561e-07,2.4678357136e-07,2.4660431563e-07
-3.3040695513e-08,-3.0004038365e-08,-3.0252738981e-08,-2.4590091741e-08,-3.0246983584e-08,-2.7892834709e-08,-1.6717899953e-08,-2.5376753143e-08,-2.9668587587e-08,-4.9033896943e-08,-3.0848571697e-08,-6.0810414482e-08,-1.0329492994e-07,-6.769355565e-08,-1.0213236123e-07,-1.0553926444e-07,-5.4147111683e-08,-4.0074315422e-08,-1.3565572665e-08,-2.0315676252e-08,-2.5666023973e-08,-9.2910896754e-09,1.386434576e-07,1.7759363402e-07,5.6260125803e-07,-1.5665245101e-08,-1.6174251272e-08,3.1296110592e-08,-1.80541182e-08,-8.851507971e-09,-2.7875630693e-08,-1.3768057805e-08
2.235357357e-07,2.2791437004e-07,2.0698757908e-07,2.2716824333e-07,2.2889784645e-07,2.2403332878e-07,2.1613239198e-07,2.4136264187e-07,2.066176279e-07,2.3118860781e-07,2.080001309e-07,2.1822070551e-07,1.9314660449e-07,2.240916217e-07,2.0497520836e-07,2.2677549794e-07,2.2189948368e-07,2.2245498599e-07,1.9101837267e-07,2.0801790868e-07,2.0277177271e-07,2.3577588593e-07,2.5105163104e-07,2.8873526503e-07,3.5123849784e-07,1.3593084702e-07,2.3142074213e-07,2.9307946647e-07,2.4488053896e-07,1.9603945134e-07,2.4638453056e-07,2.6087377591e-07
2.2370934971e-07,2.2210134887e-07,2.039856497e-07,2.2467536098e-07,2.1888556034e-07,2.1281798013e-07,2.1738179612e-07,2.2556638157e-07,2.0114005395e-07,2.1483101875e-07,2.0525274635e-07,1.9943391294e-07,1.8014968362e-07,2.0178231352e-07,1.9144042085e-07,2.1335060296e-07,2.1486613377e-07,2.1772923731e-07,1.8374771571e-07,2.0108844012e-07,1.958019169e-07,2.2066777206e-07,2.1309065801e-07,2.6586485546e-07,3.3194265825e-07,1.4287172689e-07,2.1290568952e-07,2.4794002229e-07,2.2104990194e-07,1.994578156e-07,2.235430685e-07,2.2787540388e-07
2.2395792598e-07,2.3040144015e-07,2.3117084424e-07,2.3866124366e-07,2.3376796321e-07,2.3326489895e-07,2.2956302814e-07,2.4486772077e-07,2.1436835596e-07,2.3515639214e-07,2.2026816282e-07,2.1558889785e-07,1.924697699e-07,2.2042439696e-07,2.0764163366e-07,2.2652105258e-07,2.3201020838e-07,2.4383302843e-07,2.1637583814e-07,2.2291771984e-07,2.2562478819e-07,2.4352655714e-07,2.2727330418e-07,2.9387734912e-07,3.3362002227e-07,1.7137585928e-07,2.2893938478e-07,2.9864946782e-07,2.4888888106e-07,2.0961468294e-07,2.6695860811e-07,2.5835771567e-07
2.1031333119e-07,2.1506788528e-07,2.0670991319e-07,2.2284177703e-07,2.12898982e-07,2.0885597962e-07,1.9485267444e-07,2.0701659764e-07,1.8737397056e-07,2.0244733889e-07,1.8237658139e-07,1.8011505176e-07,1.5658537222e-07,1.8813764768e-07,1.7829890453e-07,1.9030674991e-07,1.9524058814e-07,2.0595867056e-07,1.6630289679e-07,1.9320485478e-07,1.9192654577e-07,2.1372694903e-07,2.0698851699e-07,2.5448755991e-07,3.6621344179e-07,1.391351816e-07,1.9443717747e-07,2.5052568731e-07,2.0867190642e-07,1.7977455968e-07,2.2604167782e-07,2.1394717464e-07
2.2374396735e-07,2.4419657052e-07,2.3746399336e-07,2.5222499289e-07,2.41582228e-07,2.5175077667e-07,2.4670708854e-07,2.5496083822e-07,2.3146031936e-07,2.4478683258e-07,2.3268670191e-07,2.3111340397e-07,2.0864231942e-07,2.25867268e-07,2.2948817957e-07,2.398590766e-07,2.3660859938e-07,2.4323139769e-07,2.1191627297e-07,2.4124756237e-07,2.4674832844e-07,2.6691759558e-07,2.8026158816e-07,3.1033329151e-07,3.6514921931e-07,1.9551289654e-07,2.3612915356e-07,3.0187118227e-07,2.7199070018e-07,2.0979992144e-07,2.6751393989e-07,2.6953262022e-07
