1730809834.92,0,0,-6.3200951417e-11
1730809835.01,0,1,-1.5924079833e-07
1730809835.09,0,2,-1.2240428671e-09
1730809835.18,0,3,-1.3523924203e-09
1730809835.26,0,4,-1.637307373e-10
1730809835.35,0,5,-4.311401014e-09
1730809835.43,0,6,-1.6562753946e-10
1730809835.52,0,7,-2.6833151257e-09
1730809835.60,0,8,-3.0188832767e-08
1730809835.69,0,9,-6.3991461019e-09
1730809835.78,0,10,-4.5813814964e-09
1730809835.86,0,11,-2.2464188287e-09
1730809835.95,0,12,-6.0148188652e-08
1730809836.03,0,13,-1.8765415888e-09
1730809836.12,0,14,-8.1701267973e-09
1730809836.20,0,15,-1.2668707861e-08
1730809836.29,0,16,-7.0225656401e-09
1730809836.37,0,17,-1.3504958263e-09
1730809836.45,0,18,-4.8981441125e-09
1730809836.54,0,19,-1.0286721475e-09
1730809836.63,0,20,-3.2461805688e-08
1730809836.72,0,21,-2.8407476371e-09
1730809836.80,0,22,-4.2525991617e-09
1730809836.89,0,23,-8.3197470246e-08
1730809836.97,0,24,-3.0696305497e-09
1730809837.06,0,25,-2.9081637098e-10
1730809837.15,0,26,-9.4764153857e-08
1730809837.24,0,27,-8.8072177329e-10
1730809837.33,0,28,-2.0131984968e-08
1730809837.41,0,29,-4.0462455608e-10
1730809837.50,0,30,-7.7130017928e-09
1730809837.58,0,31,-2.4276414212e-10
1730809837.72,1,0,1.9625301384e-11
1730809837.81,1,1,-6.1936455964e-11
1730809837.90,1,2,-4.6129877695e-11
1730809837.99,1,3,-6.8891323202e-11
1730809838.06,1,4,-3.4116931502e-11
1730809838.16,1,5,-9.4181787369e-11
1730809838.24,1,6,-1.9574925014e-11
1730809838.32,1,7,-8.8491436401e-11
1730809838.41,1,8,-1.1125285415e-10
1730809838.49,1,9,-7.458167417e-11
1730809838.59,1,10,-2.9058852546e-11
1730809838.67,1,11,-8.3433343567e-11
1730809838.75,1,12,-7.9007543563e-11
1730809838.84,1,13,-7.5213953121e-11
1730809838.92,1,14,-5.8142886339e-11
1730809839.01,1,15,-7.7110720587e-11
1730809839.09,1,16,-7.015584641e-11
1730809839.17,1,17,-1.1355555385e-11
1730809839.27,1,18,-3.2852394416e-11
1730809839.35,1,19,-2.0207169271e-11
1730809839.44,1,20,-2.5265296799e-11
1730809839.52,1,21,-3.285242911e-11
1730809839.60,1,22,-5.6651766611e-12
1730809839.69,1,23,-1.262009941e-11
1730809839.77,1,24,-2.0609265683e-10
1730809839.87,1,25,-5.6651905389e-12
1730809839.95,1,26,-2.370736385e-10
1730809840.03,1,27,-4.6762177464e-11
1730809840.12,1,28,-7.1420404313e-11
1730809840.21,1,29,-3.1587871208e-11
1730809840.29,1,30,-2.0839455162e-11
1730809840.38,1,31,-4.7394470293e-11
1730809840.49,2,0,-1.9724087641e-10
1730809840.58,2,1,-1.9062832735e-07
1730809840.66,2,2,-1.2474351552e-09
1730809840.75,2,3,-1.5060334091e-09
1730809840.83,2,4,-1.8459550555e-10
1730809840.91,2,5,-4.9986739192e-09
1730809841.01,2,6,-1.694211299e-10
1730809841.09,2,7,-2.9728928208e-09
1730809841.17,2,8,-3.5825472366e-08
1730809841.26,2,9,-6.8189720537e-09
1730809841.34,2,10,-5.5961670853e-09
1730809841.43,2,11,-2.2325077342e-09
1730809841.52,2,12,-6.7728421982e-08
1730809841.60,2,13,-2.0339769868e-09
1730809841.69,2,14,-9.2323357848e-09
1730809841.77,2,15,-1.486204404e-08
1730809841.86,2,16,-1.1519243337e-08
1730809841.95,2,17,-1.3726254577e-09
1730809842.03,2,18,-5.7896443195e-09
1730809842.12,2,19,-1.1108667319e-09
1730809842.20,2,20,-3.715322805e-08
1730809842.29,2,21,-4.7407087145e-09
1730809842.37,2,22,-5.0056310208e-09
1730809842.46,2,23,-9.3132243251e-08
1730809842.55,2,24,-3.455309816e-09
1730809842.63,2,25,-2.6995161662e-10
1730809842.71,2,26,-1.0525847216e-07
1730809842.81,2,27,-8.9399876391e-10
1730809842.89,2,28,-2.3241465641e-08
1730809842.97,2,29,-4.5394107917e-10
1730809843.05,2,30,-1.2256466952e-08
1730809843.15,2,31,-2.857582504e-10
1730809843.29,3,0,-9.4587809807e-12
1730809843.37,3,1,-8.0272025138e-11
1730809843.45,3,2,-2.7162064264e-11
1730809843.54,3,3,-9.7343105798e-11
1730809843.63,3,4,-1.0723269495e-11
1730809843.71,3,5,-7.6478497146e-11
1730809843.79,3,6,-1.8942777902e-11
1730809843.88,3,7,-1.1378190751e-10
1730809843.96,3,8,-6.6994604309e-11
1730809844.05,3,9,-7.2684920582e-11
1730809844.14,3,10,-5.2452577004e-11
1730809844.22,3,11,-2.0839580062e-11
1730809844.31,3,12,-1.3211748362e-10
1730809844.40,3,13,-7.9007543563e-11
1730809844.48,3,14,-1.09988324e-10
1730809844.56,3,15,-3.3484687245e-11
1730809844.65,3,16,-4.7394449476e-11
1730809844.73,3,17,-3.3484735817e-11
1730809844.82,3,18,-2.9691193948e-11
1730809844.91,3,19,-5.0329601597e-12
1730809844.99,3,20,-1.3085295347e-10
1730809845.08,3,21,-4.1704098508e-11
1730809845.16,3,22,-1.3884629557e-11
1730809845.24,3,23,-6.9523609092e-11
1730809845.34,3,24,-2.3391233395e-10
1730809845.42,3,25,-1.957495277e-11
1730809845.50,3,26,-2.4908675123e-10
1730809845.59,3,27,-2.3368557089e-11
1730809845.67,3,28,4.4509673724e-12
1730809845.76,3,29,-2.8426642984e-11
1730809845.85,3,30,-1.0493025893e-10
1730809845.93,3,31,-3.3484791329e-11
1730809846.09,4,0,-3.635270418e-10
1730809846.18,4,1,-2.2041193404e-07
1730809846.26,4,2,-1.3397473131e-09
1730809846.35,4,3,-1.8367092292e-09
1730809846.43,4,4,-2.0482807117e-10
1730809846.51,4,5,-6.2676339674e-09
1730809846.60,4,6,-2.2948648537e-10
1730809846.68,4,7,-3.5634302176e-09
1730809846.77,4,8,-4.2685577739e-08
1730809846.86,4,9,-7.7945596644e-09
1730809846.94,4,10,-6.4611058725e-09
1730809847.03,4,11,-2.8477036285e-09
1730809847.11,4,12,-7.352436171e-08
1730809847.20,4,13,-2.221758999e-09
1730809847.28,4,14,-1.0500662562e-08
1730809847.36,4,15,-1.7620617854e-08
1730809847.45,4,16,-1.0397600114e-08
1730809847.53,4,17,-1.5977110746e-09
1730809847.62,4,18,-7.9052053792e-09
1730809847.71,4,19,-1.3656699105e-09
1730809847.79,4,20,-4.1768775105e-08
1730809847.87,4,21,-3.6418317251e-09
1730809847.97,4,22,-5.8636171474e-09
1730809848.05,4,23,-9.8170787055e-08
1730809848.14,4,24,-3.4951441741e-09
1730809848.22,4,25,-3.3823638335e-10
1730809848.31,4,26,-1.0967553976e-07
1730809848.39,4,27,-1.009703432e-09
1730809848.47,4,28,-2.544553368e-08
1730809848.56,4,29,-4.57734739e-10
1730809848.65,4,30,-1.7968986299e-08
1730809848.73,4,31,-3.6858510688e-10
1730809848.86,5,0,4.4508424724e-12
1730809848.95,5,1,-1.1125286803e-10
1730809849.03,5,2,-4.6762246853e-11
1730809849.12,5,3,-3.7278305443e-11
1730809849.20,5,4,-2.9058866424e-11
1730809849.28,5,5,-4.3600914545e-11
1730809849.36,5,6,-3.2220261181e-11
1730809849.46,5,7,-1.9574966648e-11
1730809849.54,5,8,1.8211634978e-10
1730809849.63,5,9,6.0089891396e-11
1730809849.71,5,10,-5.6246167446e-11
1730809849.80,5,11,-3.6646047308e-11
1730809849.88,5,12,-9.8607663701e-11
1730809849.96,5,13,-2.4633059481e-11
1730809850.06,5,14,-1.957507767e-11
1730809850.14,5,15,-4.8026721489e-11
1730809850.22,5,16,4.6812345667e-11
1730809850.31,5,17,-2.4633059481e-11
1730809850.39,5,18,-2.147175493e-11
1730809850.48,5,19,-2.0839538428e-11
1730809850.57,5,20,-1.0998833788e-10
1730809850.65,5,21,2.1521992521e-11
1730809850.73,5,22,-1.017689405e-10
1730809850.82,5,23,-1.2620154921e-11
1730809850.90,5,24,1.4038697982e-10
1730809850.99,5,25,-8.8266061127e-12
1730809851.08,5,26,2.7212301856e-11
1730809851.16,5,27,2.5541652127e-12
1730809851.25,5,28,3.2270366934e-11
1730809851.33,5,29,-2.2104096331e-11
1730809851.41,5,30,-8.7859192144e-11
1730809851.51,5,31,-3.7685410348e-12
1730809851.64,6,0,-1.8164749704e-09
1730809851.73,6,1,-8.2761701492e-08
1730809851.81,6,2,-1.4978125407e-09
1730809851.90,6,3,-2.6017490384e-09
1730809851.98,6,4,-3.4455893694e-10
1730809852.06,6,5,-6.6191727655e-09
