1731424646.35,0,0,-1.1273663603e-07
1731424646.43,0,1,-1.2742620292e-09
1731424646.52,0,2,-1.216426071e-09
1731424646.60,0,3,-1.819720552e-08
1731424646.69,0,4,-3.6623681865e-10
1731424646.77,0,5,-1.4507301671e-07
1731424646.87,0,6,-4.3974299757e-09
1731424646.99,0,7,-1.3310076952e-07
1731424647.08,0,8,-7.0746919434e-10
1731424647.17,0,9,-2.0183937011e-07
1731424647.25,0,10,-1.5241759854e-08
1731424647.33,0,11,-4.055097591e-08
1731424647.42,0,12,-6.9306596018e-09
1731424647.56,0,13,-2.029787538e-07
1731424647.65,0,14,-9.2146223984e-10
1731424647.73,0,15,-1.8228483611e-07
1731424647.89,0,16,-1.2425122264e-08
1731424647.97,0,17,-1.2605057975e-07
1731424648.06,0,18,-8.7369564028e-08
1731424648.14,0,19,-8.8514767072e-08
1731424648.23,0,20,-7.2482020386e-10
1731424648.31,0,21,-5.3558380841e-08
1731424648.40,0,22,-3.6380981783e-08
1731424648.48,0,23,-4.4801968357e-08
1731424648.57,0,24,-2.1013224494e-09
1731424648.66,0,25,-4.8665430796e-08
1731424648.75,0,26,-8.576174082e-08
1731424648.83,0,27,-9.469684592e-09
1731424648.92,0,28,-2.0429613556e-10
1731424649.01,0,29,-2.0429591352e-10
1731424649.09,0,30,-6.8554744104e-09
1731424649.18,0,31,-1.706939301e-08
1731424649.29,1,0,-1.015857336e-07
1731424649.37,1,1,-8.0000689406e-10
1731424649.46,1,2,-5.8601362651e-10
1731424649.55,1,3,-1.2500307456e-08
1731424649.63,1,4,-3.5466984905e-10
1731424649.72,1,5,-1.3159127832e-07
1731424649.81,1,6,-3.3968579061e-09
1731424649.89,1,7,-1.1587710702e-07
1731424649.98,1,8,-5.2817805685e-10
1731424650.11,1,9,-2.6104063977e-07
1731424650.20,1,10,-1.8873885566e-08
1731424650.29,1,11,-4.2020008806e-08
1731424650.37,1,12,-7.6246955416e-09
1731424650.46,1,13,-2.9536647617e-07
1731424650.54,1,14,-7.710886929e-10
1731424650.62,1,15,-2.8039872291e-07
1731424650.73,1,16,-2.9660371936e-08
1731424650.81,1,17,-2.6718885238e-07
1731424650.90,1,18,-1.7952589815e-07
1731424650.98,1,19,-2.2832843172e-07
1731424651.07,1,20,-6.9011851789e-10
1731424651.16,1,21,-7.1354648412e-08
1731424651.24,1,22,-5.3194018079e-08
1731424651.33,1,23,-6.9521192358e-08
1731424651.48,1,24,-5.9300937494e-09
1731424651.56,1,25,-1.1978690395e-07
1731424651.65,1,26,-2.003415176e-07
1731424651.73,1,27,-2.9047313888e-08
1731424651.82,1,28,-7.6530559667e-10
1731424651.90,1,29,-1.8694534809e-10
1731424651.99,1,30,-6.4043517156e-09
1731424652.07,1,31,-1.8989551265e-08
1731424652.17,2,0,-1.2973964125e-09
1731424652.27,2,1,-1.2626948376e-09
1731424652.35,2,2,-4.125063624e-10
1731424652.44,2,3,-9.4459728928e-10
1731424652.53,2,4,-9.5616403684e-10
1731424652.65,2,5,-2.0203509976e-09
1731424652.74,2,6,-1.453554499e-09
1731424652.83,2,7,-1.9625150394e-09
1731424652.91,2,8,-9.2724616874e-10
1731424653.00,2,9,-2.9457352113e-09
1731424653.08,2,10,-2.3211010891e-09
1731424653.16,2,11,-2.5061770437e-09
1731424653.26,2,12,-2.1360238023e-09
1731424653.34,2,13,-2.8705469113e-09
1731424653.42,2,14,-2.3847208652e-09
1731424653.52,2,15,-2.8878965885e-09
1731424653.60,2,16,-2.6102831008e-09
1731424653.68,2,17,-2.6276338883e-09
1731424653.77,2,18,-2.8531963459e-09
1731424653.85,2,19,-2.7433078031e-09
1731424653.95,2,20,-2.1649424475e-09
1731424654.03,2,21,-2.2285624457e-09
1731424654.12,2,22,-2.4020720968e-09
1731424654.20,2,23,-2.2285626677e-09
1731424654.28,2,24,-1.2279932626e-09
1731424654.38,2,25,-1.0602689837e-09
1731424654.46,2,26,-2.0030008763e-09
1731424654.55,2,27,-1.7543039244e-09
1731424654.63,2,28,9.0667806596e-11
1731424654.72,2,29,-2.1007995343e-10
1731424654.81,2,30,-9.7929842013e-10
1731424654.89,2,31,-5.5709542535e-10
1731424655.00,3,0,-7.6652447945e-08
1731424655.08,3,1,-7.1903666354e-10
1731424655.17,3,2,-3.8358771715e-10
1731424655.25,3,3,-9.1573664207e-09
1731424655.34,3,4,-1.7537760133e-10
1731424655.43,3,5,-1.2688340689e-07
1731424655.56,3,6,-2.6854705126e-09
1731424655.65,3,7,-1.0887315227e-07
1731424655.74,3,8,-3.488861422e-10
1731424655.82,3,9,-2.7776130196e-07
1731424655.91,3,10,-1.7601488267e-08
1731424655.99,3,11,-4.0163470771e-08
1731424656.08,3,12,-7.3123835875e-09
1731424656.17,3,13,-3.3399538779e-07
1731424656.25,3,14,-6.5541694294e-10
1731424656.34,3,15,-3.0948439189e-07
1731424656.43,3,16,-3.0290784991e-08
1731424656.51,3,17,-3.0296067166e-07
1731424656.60,3,18,-2.0282263336e-07
1731424656.68,3,19,-2.631520033e-07
