1732628002.78,0,0,2.0537945034e-07
1732628002.87,0,1,2.9745353913e-07
1732628002.95,0,2,2.6772426054e-07
1732628003.04,0,3,2.885578283e-07
1732628003.12,0,4,1.8485218334e-07
1732628003.20,0,5,3.4976292795e-07
1732628003.29,0,6,3.2488085822e-07
1732628003.37,0,7,3.0044390087e-07
1732628003.46,0,8,2.518706026e-07
1732628003.54,0,9,2.7490207799e-07
1732628003.62,0,10,1.7902777927e-07
1732628003.71,0,11,1.9300332443e-09
1732628003.79,0,12,6.9058152974e-08
1732628003.89,0,13,3.9900180582e-07
1732628003.97,0,14,4.753044891e-08
1732628004.05,0,15,3.8008255387e-07
1732628004.15,0,16,2.4661295583e-07
1732628004.24,0,17,2.8088260251e-07
1732628004.33,0,18,2.3455342557e-07
1732628004.41,0,19,1.5193719616e-09
1732628004.50,0,20,3.3972816027e-07
1732628004.59,0,21,1.5367256356e-09
1732628004.66,0,22,3.1305268067e-07
1732628004.75,0,23,9.4676311235e-10
1732628004.84,0,24,2.935955763e-07
1732628004.93,0,25,2.4196845061e-07
1732628005.01,0,26,2.0669913781e-08
1732628005.10,0,27,7.5589423609e-10
1732628005.18,0,28,2.8615752967e-07
1732628005.27,0,29,6.5178507036e-10
1732628005.35,0,30,2.7539942948e-07
1732628005.44,0,31,5.823785898e-10
1732628005.57,1,0,1.7940371322e-07
1732628005.65,1,1,2.9005587976e-07
1732628005.74,1,2,2.7024032079e-07
1732628005.82,1,3,2.9910196986e-07
1732628005.91,1,4,1.8651223854e-07
1732628006.00,1,5,3.4975755625e-07
1732628006.08,1,6,3.5504373841e-07
1732628006.17,1,7,3.3410623246e-07
1732628006.25,1,8,2.8800263863e-07
1732628006.34,1,9,3.1998771988e-07
1732628006.42,1,10,2.0428613823e-07
1732628006.51,1,11,1.5772112505e-09
1732628006.60,1,12,6.5119337478e-08
1732628006.69,1,13,4.2803122824e-07
1732628006.77,1,14,4.2515800658e-08
1732628006.85,1,15,3.8636980548e-07
1732628006.94,1,16,2.7228767863e-07
1732628007.02,1,17,3.3063579963e-07
1732628007.10,1,18,2.798878711e-07
1732628007.20,1,19,1.5251575558e-09
1732628007.28,1,20,3.7331545855e-07
1732628007.36,1,21,1.6003480763e-09
1732628007.45,1,22,3.4416439121e-07
1732628007.53,1,23,9.8146912819e-10
1732628007.62,1,24,3.0782996419e-07
1732628007.70,1,25,2.6460077152e-07
1732628007.79,1,26,2.3492479073e-08
1732628007.88,1,27,9.5254959476e-10
1732628007.96,1,28,2.834449333e-07
1732628008.05,1,29,3.2210245582e-10
1732628008.13,1,30,2.8217235126e-07
1732628008.22,1,31,2.7004776193e-10
1732628008.35,2,0,6.9555625259e-08
1732628008.43,2,1,2.6973120271e-07
1732628008.52,2,2,2.3326363419e-07
1732628008.60,2,3,2.2642123554e-07
1732628008.69,2,4,1.3148969913e-07
1732628008.77,2,5,2.58394806e-07
1732628008.86,2,6,2.4256416964e-07
1732628008.95,2,7,2.5582667718e-07
1732628009.03,2,8,2.183122092e-07
1732628009.12,2,9,2.5201507015e-07
1732628009.20,2,10,1.5777770557e-07
1732628009.28,2,11,1.6928916047e-09
1732628009.37,2,12,3.9074357971e-08
1732628009.45,2,13,3.4535017335e-07
1732628009.55,2,14,4.061863379e-08
1732628009.63,2,15,3.6806920889e-07
1732628009.72,2,16,2.5728979836e-07
1732628009.83,2,17,2.7802533964e-07
